GameAndDrive,FirstDowns,yards_gained,yards_per_first_down,touchdown
201611060620,4,9,2.25,1.0
201611060621,1,1,1.0,0.0
201611060622,2,4,2.0,0.0
201611060623,5,9,1.8,0.0
201611060624,3,15,5.0,0.0
201611060625,1,0,0.0,0.0
201611060626,1,1,1.0,0.0
201611060627,2,0,0.0,0.0
201611060628,2,9,4.5,0.0
201611060629,2,17,8.5,0.0
201611060630,1,-1,-1.0,0.0
201611060710,1,0,0.0,0.0
201611060711,2,18,9.0,0.0
201611060712,3,16,5.333333333333333,0.0
201611060713,3,0,0.0,0.0
201611060714,4,15,3.75,0.0
201611060715,1,5,5.0,0.0
201611060716,3,10,3.3333333333333335,0.0
201611060717,3,11,3.6666666666666665,0.0
201611060718,4,11,2.75,0.0
201611060719,5,45,9.0,0.0
201611060720,6,22,3.6666666666666665,0.0
201611060721,7,10,1.4285714285714286,1.0
201611060722,1,-1,-1.0,0.0
201611060810,2,36,18.0,0.0
201611060811,2,12,6.0,0.0
201611060812,1,6,6.0,1.0
201611060813,5,23,4.6,0.0
201611060814,4,39,9.75,0.0
201611060815,1,3,3.0,0.0
201611060816,3,29,9.666666666666666,0.0
201611060817,4,7,1.75,0.0
201611060818,1,3,3.0,0.0
201611060819,3,43,14.333333333333334,0.0
201611060820,1,0,0.0,0.0
201611060821,4,20,5.0,0.0
201611060822,5,55,11.0,0.0
201611060823,2,10,5.0,0.0
201611060824,1,8,8.0,0.0
201611060825,2,6,3.0,0.0
201611060910,1,0,0.0,0.0
201611060911,2,9,4.5,0.0
201611060912,3,26,8.666666666666666,0.0
201611060913,8,35,4.375,0.0
201611060914,1,-1,-1.0,0.0
201611060915,6,32,5.333333333333333,0.0
201611060916,1,7,7.0,0.0
201611060917,4,17,4.25,0.0
201611060918,3,4,1.3333333333333333,0.0
201611060919,2,9,4.5,0.0
201611060920,4,50,12.5,1.0
201611060921,4,51,12.75,1.0
201611060922,1,7,7.0,0.0
201611060923,6,77,12.833333333333334,0.0
201611060924,3,1,0.3333333333333333,0.0
201611061010,1,0,0.0,0.0
201611061011,2,8,4.0,0.0
201611061012,4,30,7.5,0.0
201611061013,1,-1,-1.0,0.0
201611061014,5,32,6.4,1.0
201611061015,8,12,1.5,0.0
201611061016,4,0,0.0,0.0
201611061017,1,3,3.0,0.0
201611061018,2,4,2.0,0.0
201611061019,4,7,1.75,0.0
201611061020,4,21,5.25,0.0
201611061021,1,2,2.0,0.0
201611061022,5,6,1.2,0.0
201611061023,3,1,0.3333333333333333,0.0
201611070010,2,3,1.5,0.0
201611070011,5,59,11.8,0.0
201611070012,4,-2,-0.5,0.0
201611070013,4,34,8.5,0.0
201611070014,3,16,5.333333333333333,0.0
201611070015,7,41,5.857142857142857,1.0
201611070016,4,5,1.25,0.0
201611070017,4,10,2.5,0.0
201611070018,1,-1,-1.0,0.0
201611070019,4,21,5.25,0.0
201611070020,1,-1,-1.0,0.0
201611100010,3,9,3.0,0.0
201611100011,4,9,2.25,0.0
201611100012,1,2,2.0,0.0
201611100013,5,42,8.4,1.0
201611100014,1,2,2.0,0.0
201611100015,2,2,1.0,0.0
201611100016,1,0,0.0,0.0
201611100017,2,6,3.0,1.0
201611100018,4,15,3.75,0.0
201611100019,6,22,3.6666666666666665,1.0
201611100020,2,0,0.0,0.0
201611100021,1,0,0.0,0.0
201611100022,1,0,0.0,0.0
201611100023,2,1,0.5,0.0
201611130110,7,18,2.5714285714285716,0.0
201611130111,1,-1,-1.0,0.0
201611130112,3,6,2.0,0.0
201611130113,8,24,3.0,0.0
201611130114,5,11,2.2,0.0
201611130115,1,1,1.0,0.0
201611130116,2,1,0.5,0.0
201611130117,3,24,8.0,0.0
201611130118,2,16,8.0,0.0
201611130119,3,10,3.3333333333333335,0.0
201611130120,1,14,14.0,0.0
201611130121,2,11,5.5,0.0
201611130210,1,0,0.0,0.0
201611130211,3,-1,-0.3333333333333333,0.0
201611130212,2,9,4.5,0.0
201611130213,1,-8,-8.0,0.0
201611130214,1,7,7.0,0.0
201611130215,3,7,2.3333333333333335,0.0
201611130216,4,22,5.5,0.0
201611130217,3,15,5.0,0.0
201611130218,2,17,8.5,0.0
201611130219,5,14,2.8,1.0
201611130220,2,3,1.5,0.0
201611130310,4,11,2.75,0.0
201611130311,4,46,11.5,0.0
201611130312,2,24,12.0,0.0
201611130313,5,71,14.2,0.0
201611130314,3,6,2.0,0.0
201611130315,3,31,10.333333333333334,0.0
201611130316,4,32,8.0,0.0
201611130317,1,8,8.0,0.0
201611130318,3,2,0.6666666666666666,1.0
201611130319,1,2,2.0,0.0
201611130320,4,6,1.5,0.0
201611130321,1,0,0.0,0.0
201611130322,1,0,0.0,0.0
201611130323,3,37,12.333333333333334,0.0
201611130324,1,-1,-1.0,0.0
201611130410,2,4,2.0,0.0
201611130411,1,-1,-1.0,0.0
201611130412,1,0,0.0,0.0
201611130413,3,27,9.0,0.0
201611130414,6,21,3.5,0.0
201611130415,2,15,7.5,0.0
201611130416,1,0,0.0,0.0
201611130417,1,2,2.0,0.0
201611130418,4,17,4.25,0.0
201611130419,3,16,5.333333333333333,0.0
201611130420,3,8,2.6666666666666665,0.0
201611130421,2,8,4.0,0.0
201611130422,1,-1,-1.0,0.0
201611130510,1,0,0.0,0.0
201611130511,1,0,0.0,0.0
201611130512,8,51,6.375,0.0
201611130513,3,33,11.0,0.0
201611130514,5,42,8.4,0.0
201611130515,1,-1,-1.0,1.0
201611130516,2,11,5.5,0.0
201611130517,1,0,0.0,0.0
201611130518,5,35,7.0,0.0
201611130519,2,9,4.5,0.0
201611130520,1,6,6.0,0.0
201611130521,1,6,6.0,0.0
201611130522,1,4,4.0,0.0
201611130523,2,16,8.0,0.0
201611130524,1,-1,-1.0,0.0
201611130610,2,15,7.5,0.0
201611130611,2,3,1.5,1.0
201611130612,1,4,4.0,0.0
201611130613,4,25,6.25,0.0
201611130614,3,67,22.333333333333332,0.0
201611130615,3,43,14.333333333333334,0.0
201611130616,1,2,2.0,0.0
201611130617,5,0,0.0,0.0
201611130618,1,0,0.0,0.0
201611130619,2,4,2.0,0.0
201611130620,1,1,1.0,0.0
201611130621,7,19,2.7142857142857144,1.0
201611130622,1,9,9.0,0.0
201611130623,1,3,3.0,0.0
201611130624,5,14,2.8,0.0
201611130710,2,20,10.0,0.0
201611130711,1,0,0.0,1.0
201611130712,3,24,8.0,1.0
201611130713,2,14,7.0,0.0
201611130714,1,7,7.0,0.0
201611130715,1,8,8.0,0.0
201611130716,3,2,0.6666666666666666,1.0
201611130717,2,7,3.5,1.0
201611130718,5,20,4.0,0.0
201611130719,1,-1,-1.0,0.0
201611130720,3,18,6.0,0.0
201611130721,2,3,1.5,0.0
201611130722,1,0,0.0,0.0
201611130723,3,4,1.3333333333333333,0.0
201611130724,2,-2,-1.0,0.0
201611130725,1,2,2.0,0.0
201611130726,1,8,8.0,0.0
201611130727,1,-1,-1.0,0.0
201611130810,1,7,7.0,0.0
201611130811,2,30,15.0,1.0
201611130812,6,20,3.3333333333333335,0.0
201611130813,1,4,4.0,0.0
201611130814,4,25,6.25,0.0
201611130815,2,11,5.5,0.0
201611130816,4,54,13.5,0.0
201611130817,4,16,4.0,0.0
201611130818,3,9,3.0,0.0
201611130819,5,34,6.8,0.0
201611130820,1,-1,-1.0,0.0
201611130910,1,1,1.0,0.0
201611130911,3,10,3.3333333333333335,0.0
201611130912,5,9,1.8,1.0
201611130913,4,39,9.75,1.0
201611130914,2,4,2.0,0.0
201611130915,2,0,0.0,0.0
201611130916,1,-1,-1.0,0.0
201611130917,5,16,3.2,0.0
201611130918,1,-9,-9.0,0.0
201611130919,2,0,0.0,1.0
201611130920,2,57,28.5,0.0
201611130921,3,13,4.333333333333333,0.0
201611130922,2,12,6.0,0.0
201611130923,1,-1,-1.0,0.0
201611131010,3,18,6.0,0.0
201611131011,5,19,3.8,0.0
201611131012,6,35,5.833333333333333,0.0
201611131013,1,2,2.0,0.0
201611131014,3,27,9.0,0.0
201611131015,2,50,25.0,0.0
201611131016,2,0,0.0,0.0
201611131017,1,2,2.0,0.0
201611131018,1,0,0.0,0.0
201611131019,2,9,4.5,0.0
201611131020,2,7,3.5,0.0
201611131021,3,6,2.0,0.0
201611131022,4,26,6.5,0.0
201611131023,3,26,8.666666666666666,1.0
201611131024,5,9,1.8,0.0
201611131110,4,20,5.0,0.0
201611131111,1,0,0.0,0.0
201611131112,3,22,7.333333333333333,0.0
201611131113,3,40,13.333333333333334,0.0
201611131114,5,23,4.6,0.0
201611131115,1,4,4.0,0.0
201611131116,1,7,7.0,1.0
201611131117,2,-7,-3.5,0.0
201611131118,1,2,2.0,0.0
201611131119,4,14,3.5,0.0
201611131120,5,29,5.8,0.0
201611131121,4,65,16.25,0.0
201611131122,4,50,12.5,0.0
201611131123,2,55,27.5,0.0
201611131210,4,37,9.25,0.0
201611131212,1,4,4.0,0.0
201611131213,5,28,5.6,0.0
201611131214,4,14,3.5,0.0
201611131215,4,45,11.25,0.0
201611131216,3,21,7.0,0.0
201611131217,1,0,0.0,0.0
201611131218,3,3,1.0,1.0
201611131219,4,8,2.0,0.0
201611131220,1,0,0.0,0.0
201611140010,1,0,0.0,0.0
201611140011,6,31,5.166666666666667,1.0
201611140012,3,21,7.0,0.0
201611140013,1,4,4.0,1.0
201611140014,1,3,3.0,0.0
201611140015,3,33,11.0,0.0
201611140016,1,0,0.0,0.0
201611140017,1,5,5.0,0.0
201611140018,2,9,4.5,0.0
201611140019,1,2,2.0,0.0
201611140020,3,14,4.666666666666667,1.0
201611140021,3,1,0.3333333333333333,0.0
201611140022,1,0,0.0,0.0
201611140023,1,1,1.0,0.0
201611140024,2,7,3.5,0.0
201611140025,2,7,3.5,0.0
201611140026,3,0,0.0,0.0
201611170010,2,19,9.5,0.0
201611170011,4,36,9.0,0.0
201611170012,1,40,40.0,0.0
201611170013,1,-1,-1.0,0.0
201611170014,5,32,6.4,0.0
201611170015,6,17,2.8333333333333335,0.0
201611170016,1,1,1.0,0.0
201611170017,3,42,14.0,1.0
201611170018,1,0,0.0,0.0
201611170019,1,3,3.0,0.0
201611170020,1,-3,-3.0,0.0
201611170021,8,38,4.75,1.0
201611170022,2,2,1.0,0.0
201611170023,3,43,14.333333333333334,0.0
201611200010,1,3,3.0,0.0
201611200011,3,18,6.0,0.0
201611200012,2,3,1.5,0.0
201611200013,2,10,5.0,0.0
201611200014,1,5,5.0,0.0
201611200015,6,40,6.666666666666667,0.0
201611200016,1,1,1.0,0.0
201611200017,3,30,10.0,0.0
201611200018,1,-2,-2.0,0.0
201611200019,1,2,2.0,0.0
201611200020,1,3,3.0,0.0
201611200021,2,14,7.0,0.0
201611200022,6,37,6.166666666666667,0.0
201611200110,4,23,5.75,1.0
201611200111,1,3,3.0,0.0
201611200112,2,-18,-9.0,0.0
201611200113,1,5,5.0,0.0
201611200114,1,0,0.0,0.0
201611200115,7,27,3.857142857142857,0.0
201611200210,3,4,1.3333333333333333,0.0
201611200211,6,40,6.666666666666667,0.0
201611200213,2,22,11.0,0.0
201611200214,6,28,4.666666666666667,0.0
201611200215,2,14,7.0,0.0
201611200216,6,16,2.6666666666666665,1.0
201611200217,5,35,7.0,1.0
201611200218,5,13,2.6,0.0
201611200219,4,15,3.75,0.0
201611200310,2,2,1.0,0.0
201611200311,2,4,2.0,0.0
201611200312,4,12,3.0,0.0
201611200313,5,43,8.6,0.0
201611200314,1,-2,-2.0,0.0
201611200315,1,3,3.0,0.0
201611200316,5,5,1.0,0.0
201611200317,2,2,1.0,0.0
201611200318,5,44,8.8,1.0
201611200319,2,-3,-1.5,0.0
201611200320,1,6,6.0,0.0
201611200321,3,9,3.0,1.0
201611200322,1,-5,-5.0,0.0
201611200323,5,3,0.6,0.0
201611200324,1,0,0.0,0.0
201611200325,1,-1,-1.0,0.0
201611200410,1,-1,-1.0,0.0
201611200411,1,2,2.0,0.0
201611200412,1,1,1.0,0.0
201611200413,1,0,0.0,0.0
201611200414,4,28,7.0,1.0
201611200415,3,4,1.3333333333333333,0.0
201611200416,5,31,6.2,0.0
201611200417,2,50,25.0,0.0
201611200418,2,5,2.5,0.0
201611200419,1,0,0.0,0.0
201611200420,5,11,2.2,0.0
201611200421,2,4,2.0,0.0
201611200510,5,12,2.4,0.0
201611200511,4,13,3.25,0.0
201611200512,6,34,5.666666666666667,0.0
201611200513,3,55,18.333333333333332,0.0
201611200514,3,10,3.3333333333333335,1.0
201611200515,7,51,7.285714285714286,1.0
201611200516,2,1,0.5,0.0
201611200517,1,7,7.0,0.0
201611200611,1,3,3.0,0.0
201611200612,3,11,3.6666666666666665,0.0
201611200613,1,5,5.0,0.0
201611200614,1,0,0.0,0.0
201611200615,1,0,0.0,0.0
201611200616,4,17,4.25,0.0
201611200617,2,6,3.0,0.0
201611200618,3,9,3.0,0.0
201611200619,2,9,4.5,1.0
201611200620,1,8,8.0,0.0
201611200621,1,0,0.0,0.0
201611200622,1,1,1.0,0.0
201611200623,3,11,3.6666666666666665,0.0
201611200624,1,-1,-1.0,0.0
201611200710,1,4,4.0,0.0
201611200711,3,49,16.333333333333332,1.0
201611200712,1,1,1.0,0.0
201611200713,2,7,3.5,0.0
201611200714,3,-5,-1.6666666666666667,0.0
201611200715,1,2,2.0,0.0
201611200716,1,-8,-8.0,0.0
201611200717,1,2,2.0,0.0
201611200718,1,-2,-2.0,0.0
201611200719,2,4,2.0,0.0
201611200720,1,3,3.0,0.0
201611200721,1,-1,-1.0,0.0
201611200722,3,21,7.0,0.0
201611200723,1,-1,-1.0,0.0
201611200810,4,19,4.75,0.0
201611200811,2,7,3.5,0.0
201611200812,2,-6,-3.0,0.0
201611200813,1,-1,-1.0,0.0
201611200814,1,-2,-2.0,0.0
201611200815,1,0,0.0,0.0
201611200816,1,0,0.0,0.0
201611200817,3,13,4.333333333333333,0.0
201611200818,2,8,4.0,0.0
201611200819,4,13,3.25,0.0
201611200820,1,0,0.0,0.0
201611200821,1,0,0.0,0.0
201611200822,1,0,0.0,0.0
201611200823,2,4,2.0,0.0
201611200824,5,47,9.4,1.0
201611200825,1,5,5.0,0.0
201611200826,4,30,7.5,1.0
201611200827,2,7,3.5,0.0
201611200910,4,11,2.75,0.0
201611200911,1,0,0.0,0.0
201611200912,2,13,6.5,0.0
201611200913,3,12,4.0,0.0
201611200914,3,29,9.666666666666666,0.0
201611200915,5,41,8.2,1.0
201611200916,1,0,0.0,0.0
201611200917,1,1,1.0,0.0
201611200918,1,0,0.0,0.0
201611200919,2,2,1.0,1.0
201611200920,1,1,1.0,0.0
201611200921,4,46,11.5,0.0
201611200922,5,22,4.4,0.0
201611200923,5,38,7.6,0.0
201611201010,1,0,0.0,0.0
201611201011,3,2,0.6666666666666666,0.0
201611201012,2,6,3.0,0.0
201611201013,1,0,0.0,0.0
201611201014,1,-1,-1.0,0.0
201611201015,2,8,4.0,0.0
201611201016,1,4,4.0,0.0
201611201017,3,24,8.0,0.0
201611201018,1,4,4.0,0.0
201611201019,1,3,3.0,0.0
201611201020,2,4,2.0,0.0
201611201021,3,9,3.0,0.0
201611201022,3,6,2.0,0.0
201611201023,3,28,9.333333333333334,0.0
201611201024,5,35,7.0,1.0
201611201025,1,-5,-5.0,0.0
201611201026,4,48,12.0,0.0
201611201027,1,-2,-2.0,0.0
201611201110,4,25,6.25,1.0
201611201111,1,-10,-10.0,0.0
201611201112,3,12,4.0,0.0
201611201113,3,9,3.0,0.0
201611201114,3,24,8.0,1.0
201611201115,2,3,1.5,1.0
201611201116,1,5,5.0,1.0
201611201117,4,19,4.75,0.0
201611201118,4,6,1.5,0.0
201611201119,2,8,4.0,0.0
201611201120,2,6,3.0,0.0
201611201121,1,0,0.0,0.0
201611201122,1,-1,-1.0,0.0
201611210010,1,0,0.0,0.0
201611210011,1,0,0.0,0.0
201611210012,1,1,1.0,0.0
201611210013,1,0,0.0,0.0
201611210014,6,33,5.5,0.0
201611210015,5,12,2.4,0.0
201611210016,5,26,5.2,0.0
201611210017,1,75,75.0,0.0
201611210018,3,10,3.3333333333333335,0.0
201611210019,3,43,14.333333333333334,0.0
201611210020,2,11,5.5,0.0
201611210021,3,6,2.0,0.0
201611240010,3,14,4.666666666666667,0.0
201611240011,1,2,2.0,0.0
201611240012,2,43,21.5,0.0
201611240013,2,12,6.0,0.0
201611240014,7,51,7.285714285714286,0.0
201611240015,2,-7,-3.5,0.0
201611240016,3,11,3.6666666666666665,0.0
201611240017,4,33,8.25,0.0
201611240018,1,5,5.0,0.0
201611240019,1,-2,-2.0,0.0
201611240110,2,4,2.0,0.0
201611240111,4,18,4.5,0.0
201611240112,5,12,2.4,1.0
201611240113,5,50,10.0,0.0
201611240114,1,7,7.0,1.0
201611240115,3,8,2.6666666666666665,0.0
201611240116,7,45,6.428571428571429,0.0
201611240117,2,5,2.5,0.0
201611240210,1,3,3.0,0.0
201611240211,3,11,3.6666666666666665,0.0
201611240212,6,21,3.5,0.0
201611240213,2,4,2.0,0.0
201611240214,3,30,10.0,0.0
201611240215,2,39,19.5,1.0
201611240216,3,3,1.0,0.0
201611240217,2,7,3.5,0.0
201611240218,2,18,9.0,0.0
201611270010,4,31,7.75,0.0
201611270011,3,17,5.666666666666667,0.0
201611270012,3,-15,-5.0,0.0
201611270013,1,0,0.0,0.0
201611270014,6,34,5.666666666666667,1.0
201611270015,4,9,2.25,0.0
201611270016,4,16,4.0,1.0
201611270017,7,11,1.5714285714285714,1.0
201611270018,3,6,2.0,1.0
201611270019,2,0,0.0,0.0
201611270020,1,-1,-1.0,0.0
201611270110,2,5,2.5,0.0
201611270111,2,4,2.0,0.0
201611270112,2,0,0.0,0.0
201611270113,3,25,8.333333333333334,0.0
201611270114,2,2,1.0,0.0
201611270115,3,14,4.666666666666667,0.0
201611270116,5,5,1.0,1.0
201611270117,4,22,5.5,0.0
201611270118,2,12,6.0,0.0
201611270119,2,2,1.0,0.0
201611270120,6,12,2.0,0.0
201611270121,1,0,0.0,0.0
201611270122,5,29,5.8,0.0
201611270123,1,2,2.0,0.0
201611270210,2,7,3.5,0.0
201611270211,1,-1,-1.0,0.0
201611270212,1,75,75.0,0.0
201611270213,4,5,1.25,1.0
201611270214,1,3,3.0,0.0
201611270215,2,2,1.0,0.0
201611270216,2,67,33.5,1.0
201611270217,4,45,11.25,0.0
201611270218,4,4,1.0,1.0
201611270219,1,4,4.0,0.0
201611270220,1,-2,-2.0,0.0
201611270221,3,24,8.0,0.0
201611270222,3,3,1.0,0.0
201611270310,3,31,10.333333333333334,1.0
201611270311,1,0,0.0,0.0
201611270312,2,6,3.0,0.0
201611270313,4,21,5.25,0.0
201611270314,4,31,7.75,0.0
201611270315,1,2,2.0,0.0
201611270316,4,9,2.25,0.0
201611270317,6,33,5.5,1.0
201611270318,1,-2,-2.0,0.0
201611270319,6,24,4.0,1.0
201611270320,1,5,5.0,0.0
201611270321,4,37,9.25,0.0
201611270322,1,-1,-1.0,0.0
201611270510,2,-7,-3.5,0.0
201611270511,2,15,7.5,0.0
201611270512,3,11,3.6666666666666665,0.0
201611270513,2,0,0.0,0.0
201611270514,2,20,10.0,0.0
201611270515,1,-1,-1.0,0.0
201611270516,4,26,6.5,0.0
201611270517,5,52,10.4,0.0
201611270518,2,16,8.0,0.0
201611270519,1,3,3.0,0.0
201611270520,4,13,3.25,0.0
201611270521,2,11,5.5,0.0
201611270522,4,27,6.75,0.0
201611270523,1,0,0.0,0.0
201611270610,1,0,0.0,0.0
201611270611,2,9,4.5,0.0
201611270612,5,52,10.4,1.0
201611270613,1,-2,-2.0,0.0
201611270614,2,0,0.0,0.0
201611270615,2,7,3.5,1.0
201611270616,1,9,9.0,0.0
201611270617,4,40,10.0,1.0
201611270618,4,43,10.75,1.0
201611270619,1,0,0.0,0.0
201611270620,5,21,4.2,0.0
201611270621,1,1,1.0,0.0
201611270622,4,2,0.5,0.0
201611270710,1,5,5.0,1.0
201611270711,2,16,8.0,0.0
201611270712,4,39,9.75,1.0
201611270713,4,28,7.0,1.0
201611270714,2,11,5.5,0.0
201611270715,2,60,30.0,1.0
201611270716,2,7,3.5,0.0
201611270717,1,4,4.0,0.0
201611270718,2,16,8.0,0.0
201611270719,4,53,13.25,0.0
201611270720,4,13,3.25,0.0
201611270721,3,13,4.333333333333333,1.0
201611270722,1,5,5.0,0.0
201611270723,1,2,2.0,0.0
201611270724,1,3,3.0,0.0
201611270725,3,38,12.666666666666666,0.0
201611270726,1,1,1.0,0.0
201611270810,3,18,6.0,0.0
201611270811,3,27,9.0,0.0
201611270812,2,0,0.0,0.0
201611270813,1,2,2.0,0.0
201611270814,3,25,8.333333333333334,0.0
201611270815,3,20,6.666666666666667,0.0
201611270816,2,18,9.0,0.0
201611270817,4,8,2.0,0.0
201611270818,3,16,5.333333333333333,0.0
201611270819,2,16,8.0,0.0
201611270820,3,3,1.0,0.0
201611270821,2,-2,-1.0,0.0
201611270822,4,22,5.5,0.0
201611270823,1,-2,-2.0,0.0
201611270911,4,36,9.0,0.0
201611270912,1,-5,-5.0,0.0
201611270913,1,0,0.0,0.0
201611270914,1,-1,-1.0,0.0
201611270915,2,1,0.5,0.0
201611270916,4,4,1.0,1.0
201611270917,5,38,7.6,1.0
201611270918,1,0,0.0,0.0
201611270919,1,1,1.0,0.0
201611270920,2,14,7.0,0.0
201611270921,2,4,2.0,1.0
201611270922,2,9,4.5,0.0
201611270923,2,-2,-1.0,1.0
201611270924,9,17,1.8888888888888888,0.0
201611270925,1,-1,-1.0,0.0
201611270926,4,5,1.25,0.0
201611270927,5,11,2.2,0.0
201611270928,3,8,2.6666666666666665,0.0
201611270929,4,11,2.75,0.0
201611271010,1,2,2.0,0.0
201611271011,2,0,0.0,0.0
201611271012,1,3,3.0,0.0
201611271013,1,4,4.0,0.0
201611271014,1,0,0.0,0.0
201611271015,1,9,9.0,0.0
201611271016,5,16,3.2,1.0
201611271017,1,4,4.0,0.0
201611271018,1,4,4.0,1.0
201611271019,3,17,5.666666666666667,0.0
201611271020,3,8,2.6666666666666665,0.0
201611271021,1,0,0.0,0.0
201611271022,3,2,0.6666666666666666,1.0
201611271023,5,34,6.8,0.0
201611271024,2,14,7.0,0.0
201611271025,4,9,2.25,0.0
201611271026,3,31,10.333333333333334,0.0
201611271027,1,-5,-5.0,0.0
201611271110,3,10,3.3333333333333335,0.0
201611271111,3,11,3.6666666666666665,0.0
201611271112,1,-1,-1.0,0.0
201611271113,2,5,2.5,0.0
201611271114,5,29,5.8,0.0
201611271115,3,11,3.6666666666666665,0.0
201611271116,2,0,0.0,0.0
201611271117,5,46,9.2,1.0
201611271118,4,48,12.0,0.0
201611271119,2,29,14.5,0.0
201611271120,5,49,9.8,0.0
201611271121,1,5,5.0,0.0
201611271122,2,2,1.0,0.0
201611280010,4,14,3.5,0.0
201611280011,6,5,0.8333333333333334,1.0
201611280012,4,27,6.75,0.0
201611280013,7,10,1.4285714285714286,0.0
201611280014,2,24,12.0,0.0
201611280015,1,-1,-1.0,0.0
201612010010,2,7,3.5,0.0
201612010011,1,-3,-3.0,0.0
201612010012,4,27,6.75,0.0
201612010013,3,6,2.0,0.0
201612010014,4,19,4.75,0.0
201612010015,3,1,0.3333333333333333,0.0
201612010016,2,5,2.5,0.0
201612010017,3,22,7.333333333333333,0.0
201612010018,1,8,8.0,0.0
201612010019,2,-2,-1.0,0.0
201612010020,2,31,15.5,0.0
201612010021,2,5,2.5,0.0
201612010022,1,1,1.0,0.0
201612010023,5,48,9.6,1.0
201612010024,1,-1,-1.0,0.0
201612040010,3,23,7.666666666666667,0.0
201612040011,1,-4,-4.0,1.0
201612040012,4,13,3.25,0.0
201612040013,3,22,7.333333333333333,0.0
201612040014,8,56,7.0,0.0
201612040015,2,5,2.5,0.0
201612040016,4,13,3.25,1.0
201612040017,3,-1,-0.3333333333333333,0.0
201612040110,4,-1,-0.25,0.0
201612040111,1,4,4.0,0.0
201612040112,3,14,4.666666666666667,0.0
201612040113,3,13,4.333333333333333,0.0
201612040114,2,7,3.5,0.0
201612040115,1,6,6.0,0.0
201612040116,1,8,8.0,0.0
201612040117,3,65,21.666666666666668,0.0
201612040118,3,-2,-0.6666666666666666,0.0
201612040119,1,5,5.0,0.0
201612040120,2,4,2.0,0.0
201612040121,3,26,8.666666666666666,0.0
201612040122,1,1,1.0,0.0
201612040123,2,3,1.5,0.0
201612040210,6,41,6.833333333333333,0.0
201612040211,1,-1,-1.0,0.0
201612040212,4,12,3.0,1.0
201612040213,1,4,4.0,0.0
201612040214,3,28,9.333333333333334,0.0
201612040215,2,8,4.0,0.0
201612040216,1,4,4.0,0.0
201612040217,1,0,0.0,0.0
201612040218,4,30,7.5,0.0
201612040219,2,18,9.0,0.0
201612040220,2,12,6.0,0.0
201612040221,3,7,2.3333333333333335,0.0
201612040222,2,-1,-0.5,0.0
201612040223,1,5,5.0,0.0
201612040224,1,1,1.0,0.0
201612040310,3,3,1.0,1.0
201612040311,3,45,15.0,0.0
201612040312,4,5,1.25,0.0
201612040313,2,5,2.5,1.0
201612040314,2,10,5.0,0.0
201612040315,2,6,3.0,0.0
201612040316,1,5,5.0,0.0
201612040317,5,26,5.2,1.0
201612040318,1,6,6.0,0.0
201612040319,2,8,4.0,0.0
201612040320,1,-5,-5.0,0.0
201612040321,5,32,6.4,0.0
201612040322,1,-1,-1.0,0.0
201612040410,2,11,5.5,0.0
201612040411,2,17,8.5,0.0
201612040412,1,0,0.0,0.0
201612040413,4,19,4.75,1.0
201612040414,1,0,0.0,0.0
201612040415,2,7,3.5,0.0
201612040416,6,33,5.5,1.0
201612040417,3,-6,-2.0,0.0
201612040418,5,36,7.2,0.0
201612040419,4,39,9.75,1.0
201612040420,1,1,1.0,0.0
201612040421,1,-11,-11.0,0.0
201612040510,3,29,9.666666666666666,0.0
201612040511,1,7,7.0,0.0
201612040512,3,3,1.0,0.0
201612040513,3,26,8.666666666666666,0.0
201612040515,1,3,3.0,0.0
201612040516,1,0,0.0,0.0
201612040517,4,23,5.75,0.0
201612040518,1,1,1.0,0.0
201612040519,1,1,1.0,0.0
201612040520,5,9,1.8,1.0
201612040521,2,2,1.0,0.0
201612040522,3,10,3.3333333333333335,0.0
201612040523,1,4,4.0,0.0
201612040524,2,0,0.0,0.0
201612040525,1,-2,-2.0,0.0
201612040526,1,0,0.0,0.0
201612040527,1,2,2.0,0.0
201612040528,1,0,0.0,0.0
201612040529,1,0,0.0,0.0
201612040530,1,8,8.0,0.0
201612040610,1,0,0.0,0.0
201612040611,5,-1,-0.2,0.0
201612040612,1,-1,-1.0,0.0
201612040613,2,0,0.0,0.0
201612040614,2,5,2.5,0.0
201612040615,3,5,1.6666666666666667,0.0
201612040616,3,48,16.0,0.0
201612040617,1,0,0.0,0.0
201612040618,2,0,0.0,0.0
201612040619,2,0,0.0,0.0
201612040620,4,33,8.25,0.0
201612040621,1,0,0.0,0.0
201612040622,2,13,6.5,0.0
201612040623,2,9,4.5,0.0
201612040624,2,10,5.0,0.0
201612040625,2,-8,-4.0,1.0
201612040626,1,-1,-1.0,0.0
201612040710,4,10,2.5,0.0
201612040711,3,18,6.0,0.0
201612040712,4,24,6.0,0.0
201612040713,5,62,12.4,0.0
201612040714,2,6,3.0,1.0
201612040715,2,2,1.0,0.0
201612040716,2,15,7.5,0.0
201612040717,3,5,1.6666666666666667,0.0
201612040718,2,2,1.0,0.0
201612040719,7,68,9.714285714285714,0.0
201612040810,2,66,33.0,0.0
201612040811,1,1,1.0,0.0
201612040812,5,17,3.4,1.0
201612040813,5,42,8.4,1.0
201612040814,1,6,6.0,0.0
201612040815,3,8,2.6666666666666665,0.0
201612040816,1,0,0.0,0.0
201612040817,2,0,0.0,1.0
201612040818,1,2,2.0,0.0
201612040819,2,8,4.0,0.0
